x,y,z,radius
17.588541355554895,-19.66183221322702,17.43754132583998,1.2
17.265245746205817,-19.013974272776657,17.421282397642738,1.2
17.006172097624937,-18.32557471768129,17.398366050183867,1.2
16.79710642655576,-17.610364845880035,17.361682637316925,1.2
16.623254383093983,-16.88187920396135,17.3041567749877,1.2
16.470048665897757,-16.153731046759006,17.21932640578506,1.2
16.3219042095083,-15.439554825457789,17.10137811998335,1.2
16.163054216844486,-14.752268871037376,16.9463411406571,1.2
15.978464333823828,-14.103470795551496,16.751882417810215,1.2
15.755381661462987,-13.501933176918016,16.51750415637322,1.2
15.485957199135246,-12.952844652376278,16.24410070374916,1.2
15.16896538582456,-12.45646373934798,15.933277386850625,1.2
14.81114360917563,-12.007819746458448,15.586310664912324,1.2
14.42543496577522,-11.598349088584818,15.204418046423616,1.2
14.02790821693509,-11.217675791158442,14.789232275141526,1.2
13.633037442381951,-10.856667934597484,14.343143666921351,1.2
13.249417979504564,-10.5100331533472,13.870406168313565,1.2
12.877484259268495,-10.176912836785014,13.37755333509843,1.2
12.509965490701523,-9.86152285550898,12.872191724525315,1.2
12.13425822614926,-9.570382041322857,12.362893638907922,1.2
11.73680776932653,-9.310036749976405,11.857238439924208,1.2
11.306476021538112,-9.084394373518409,11.360824871329829,1.2
10.837930412534462,-8.8939650846305,10.87647021819638,1.2
10.332196772036776,-8.736251602255868,10.403925687089728,1.2
9.79615233378738,-8.607432795079431,9.939656193096098,1.2
9.24078956489344,-8.504594482894344,9.478339610937546,1.2
8.67827658739337,-8.42717213399112,9.01361114654555,1.2
8.119778357174848,-8.376322941387862,8.54028885366882,1.2
7.573400674790293,-8.35431516874225,8.05536620966262,1.2
7.042814478954211,-8.36147882524744,7.558966926671485,1.2
6.527170775606815,-8.394842801258513,7.054445237452906,1.2
6.021836816289435,-8.447120154766885,6.548168336453408,1.2
5.5189277549154285,-8.506722006422851,6.047658937278496,1.2
5.0094659095426,-8.56058698296872,5.560419148346105,1.2
4.484704291753264,-8.595523658803842,5.092684046078836,1.2
3.937846540850177,-8.60137244684753,4.648137901238406,1.2
3.3651083819611904,-8.571942310717064,4.228046389122268,1.2
2.7661875441793877,-8.50547511835735,3.832101305552369,1.2
2.1440586292047144,-8.4035580246275,3.4600566025597854,1.2
1.5043660339070306,-8.268438966887349,3.1132461156739817,1.2
0.8546478336720159,-8.101793900556824,2.795204096801629,1.2
0.2037824816139036,-7.902537713479709,2.51093442586271,1.2
-0.4385438247038853,-7.667537347741013,2.2649108281379338,1.2
-1.0621439370560637,-7.391674605180005,2.0583048332466016,1.2
-1.6568712710883953,-7.0704394462238085,1.8864347239414572,1.2
-2.2131747170885085,-6.70107271510123,1.7374289023997402,1.2
-2.722806895791408,-6.284127113154642,1.5932318572038806,1.2
-3.179630778293476,-5.82319833707438,1.4328515617641655,1.2
-3.5801975792763616,-5.323915621502321,1.2373076921127917,1.2
-3.923927583182948,-4.792570359383432,0.9946279138418864,1.2
-4.212652131661569,-4.233911702362334,0.7033349247347023,1.2
-4.449403502119488,-3.651217060511855,0.37311941732283,1.2
-4.6367729144100895,-3.0459257520907337,0.0223298392430022,1.2
