x,y,z,radius
14.394796425539784,-17.472424567538717,14.656857320898052,1.2
14.030156023801156,-16.820792020909312,14.25397952005701,1.2
13.905581443255745,-16.184639264076328,13.918461907313391,1.2
13.972169900183651,-15.559063011700657,13.638080794623932,1.2
14.181034615296973,-14.939304617046597,13.400514598683491,1.2
14.483994472870464,-14.320337785705023,13.194006513605336,1.2
14.834570073912673,-13.697014638725635,13.007370574177596,1.2
15.190134557816684,-13.064537283200837,12.83071729258105,1.2
15.51355796801344,-12.418159743210648,12.65590171151673,1.2
15.775313179474615,-11.754577571908778,12.47712979490055,1.2
15.95459546413682,-11.072174071197832,12.291156790392046,1.2
16.039466229325892,-10.372505005234656,12.096664649745035,1.2
16.025717040097533,-9.660410594980595,11.894370505809713,1.2
15.914651225245022,-8.945356123648757,11.685745164240137,1.2
15.71079673677135,-8.240685451912972,11.472733475669171,1.2
15.42063749718291,-7.563181286486467,11.256503971991863,1.2
15.051227647248934,-6.931793500379405,11.036825823619877,1.2
14.610737507464195,-6.366215700698245,10.812099535562316,1.2
14.108660510913078,-5.884391536999493,10.578604215503072,1.2
13.55626533310169,-5.500572104044527,10.331319205071996,1.2
12.966045844867873,-5.22328465656808,10.063944333758595,1.2
12.351386402009036,-5.052947107030863,9.770239768315328,1.2
11.726091975588306,-4.98136179657181,9.44488489839569,1.2
11.102467405922544,-4.992146992395565,9.084654582135157,1.2
10.490988310978748,-5.0628779511055,8.689346273876705,1.2
9.898450950204952,-5.16926345243267,8.262314165236807,1.2
9.327868915104917,-5.2896063615667614,7.811032163845173,1.2
8.7776936687414,-5.409010437454877,7.3465880904463425,1.2
8.242564832218275,-5.521738505902329,6.88313463652309,1.2
7.714207058207784,-5.631730961744164,6.436672458765816,1.2
7.183016981872584,-5.75012243421748,6.0233317726227975,1.2
6.639652914506396,-5.890346427337209,5.657356703800715,1.2
6.076631738260442,-6.063456407748233,5.348882857425124,1.2
5.489172428446639,-6.273644980489383,5.102024442729109,1.2
4.8754046498495445,-6.516445634390786,4.913809023929903,1.2
4.235792838272408,-6.7791152702193145,4.774520062967503,1.2
3.57255169033098,-7.043036981559872,4.669559760802568,1.2
2.8887590811816524,-7.2879168726645265,4.582520064155935,1.2
2.187712258814765,-7.495336303027289,4.498529171353179,1.2
1.472472934355271,-7.651974740847662,4.406765427800177,1.2
0.7456888167653598,-7.75164370512853,4.30151555603928,1.2
0.0096924406926823,-7.794397460849504,4.181635132842743,1.2
-0.7332064079016601,-7.785226239892911,4.048929371731537,1.2
-1.48017948244332,-7.731076430807527,3.906099273585956,1.2
-2.2273210705775623,-7.638119906280333,3.754924465085764,1.2
-2.969131609166803,-7.509834472633191,3.595068489131115,1.2
-3.6982403612964014,-7.345806556218963,3.4237706228471025,1.2
-4.40540679695542,-7.142023860481283,3.2362601233295423,1.2
-5.079874039157804,-6.892158540910523,3.0269106377029704,1.2
-5.710136922126227,-6.589893015088377,2.7903635051703755,1.2
-6.284730167279569,-6.230984797464604,2.522641056693064,1.2
-6.793169395038871,-5.814686612964121,2.2216291581098955,1.2
-7.2267224656869296,-5.344710502652871,1.887087486134832,1.2
-7.579201625712526,-4.828679716695082,1.5204682589102485,1.2
-7.847417232301233,-4.27697655959944,1.124624881082977,1.2
-8.031527449999631,-3.701271558028715,0.7038256514359658,1.2
-8.134836026361933,-3.1126126506715925,0.2636650930338505,1.2
-8.16321100050953,-2.520100584888477,-0.189046321446267,1.2
-8.123947763897876,-1.930516996740901,-0.6469228254086288,1.2
-8.024351641438415,-1.3485882595859977,-1.1028846820200469,1.2
-7.870471835484376,-0.7775530786154164,-1.551263551820928,1.2
-7.666340924008899,-0.2200858515758784,-1.988589339766018,1.2
-7.414422026452006,0.3208591147615112,-2.4140098708574333,1.2
-7.116831839483112,0.8421605550748855,-2.829261576858241,1.2
-6.77757411734815,1.3398799305582645,-3.238589470324085,1.2
-6.404303365507396,1.8096794958254203,-3.648307365948453,1.2
-6.008937173341259,2.246180987114845,-4.066117272636397,1.2
-5.606526124689622,2.643470301035486,-4.500101810321704,1.2
-5.212693047225024,2.994795802500488,-4.957494929249632,1.2
-4.840653965108449,3.293475098158317,-5.443920447576155,1.2
-4.498946334053011,3.533620609484855,-5.962914982473592,1.2
-4.190806129482869,3.7114120324132815,-6.516208704373137,1.2
-3.91546355430181,3.826617380298375,-7.104213688577374,1.2
-3.670754595196721,3.8837151728401498,-7.726507576344326,1.2
-3.455858489815252,3.892326800540273,-8.38161832987688,1.2
-3.273178356461303,3.865716238506644,-9.06620453341192,1.2
-3.128814091347128,3.820394184523546,-9.773625665841406,1.2
-3.032105563891328,3.774589160224898,-10.49253395970364,1.2
-2.994568792387444,3.747527162193052,-11.206040702490212,1.2
-3.0285987711219478,3.758048473981928,-11.891761986071105,1.2
-3.1457572568891186,3.822860388587921,-12.523372142136951,1.2
-3.354581119827536,3.9535655987924994,-13.072746001118636,1.2
-3.658285685432856,4.154997578269728,-13.514044608741935,1.2
-4.052866654364338,4.424006717256363,-13.826691380909471,1.2
-4.526806856175837,4.7510044665743365,-13.99893346762077,1.2
-5.061882552143167,5.122245033631239,-14.028610196010774,1.2
-5.635587502031276,5.522696608469484,-13.92374804575912,1.2
-6.223873541824278,5.938205803751733,-13.69985632734559,1.2
-6.803833736837652,6.357377976965729,-13.377256184258227,1.2
-7.355499014440143,6.772345125959642,-12.977492321712194,1.2
-7.862891750065709,7.17823328332342,-12.520290009555284,1.2
-8.314170202349214,7.573422481431599,-12.022275726257323,1.2
-8.701187476566156,7.958858994065868,-11.49594323643614,1.2
-9.018756617920204,8.336597127874253,-10.94999644857217,1.2
-9.26405381887453,8.708915737147137,-10.389776762075387,1.2
-9.43584383135327,9.076442620218652,-9.817744090624464,1.2
-9.53395005491121,9.436836212558,-9.233797667695768,1.2
-9.558849807053305,9.784530298148407,-8.636018859616543,1.2
-9.511347199320875,10.111698501172867,-8.022022682535905,1.2
-9.392395723039368,10.410232155512102,-7.390714909761429,1.2
-9.203244015317438,10.673982288856427,-6.744089702053447,1.2
-8.945332415632178,10.90046284711814,-6.088547177748365,1.2
-8.620548694301506,11.091850292252063,-5.435441732765746,1.2
-8.231470481051986,11.255135101497418,-4.800625177850215,1.2
-7.782005948397777,11.40176823396957,-4.2030241062825855,1.2
-7.278322747126353,11.546627660857656,-3.6623857163691,1.2
-6.729803355036067,11.70658089800255,-3.196525172318207,1.2
-6.149406995207913,11.898598060991768,-2.8185901743350104,1.2
-5.553227809035515,12.137883884052542,-2.5348708386141445,1.2
-4.9590007292041305,12.436094681131523,-2.343448164566986,1.2
-4.3840114760331215,12.800164043092884,-2.2339397690817853,1.2
-3.84272322832288,13.231799824446131,-2.1882582917908286,1.2
-3.344835318799681,13.72751568120154,-2.182606014364949,1.2
-2.8937482779478385,14.279127422462755,-2.190141865588348,1.2
-2.4861822229264146,14.874433110557431,-2.183900299637561,1.2
-2.112728782712553,15.498129490876908,-2.1387380319674945,1.2
-1.7593698174176005,16.13279752069659,-2.0320244186618392,1.2
-1.409362548658885,16.75988854323073,-1.843179803206231,1.2
-1.044702380914428,17.360368208285884,-1.5527853328075567,1.2
-0.6470031197483026,17.915076195400736,-1.1418430117435483,1.2
