x,y,z,radius
10.417991000974467,-15.003319786215844,16.47958954341619,1.2
10.43051936322281,-14.431131809455502,16.288832174631953,1.2
10.538686511665029,-13.8498572875328,16.11621511202632,1.2
10.72160485358081,-13.268424046020687,15.949734826818233,1.2
10.958323138924106,-12.695188132821206,15.777389508459317,1.2
11.226946005380832,-12.138680276862187,15.587719295730365,1.2
11.504514514455574,-11.606121524101956,15.370495371325022,1.2
11.76690974204821,-11.103072226813586,15.117754085631738,1.2
11.989919524798564,-10.632377824398676,14.82558508663113,1.2
12.151665721794089,-10.19263051623319,14.494996797934323,1.2
12.235667018924852,-9.778066474767964,14.132638247146282,1.2
12.233501022423878,-9.378835851771138,13.750041578017012,1.2
12.146532773643491,-8.982408878084986,13.36113454400237,1.2
11.984963254357949,-8.576568519093438,12.979209693797152,1.2
11.765331741999468,-8.152729378131205,12.61334078842049,1.2
11.505685655206824,-7.709384015176695,12.266061378394822,1.2
11.22146482313904,-7.253543343457487,11.93334212768804,1.2
10.922051978488389,-6.800456263104107,11.60686344016458,1.2
10.609559337702647,-6.371352382333622,11.27752831493801,1.2
10.27983707409576,-5.989611432569345,10.938960780337128,1.2
9.9246796433137,-5.675946602463204,10.590808379802866,1.2
9.535477301471738,-5.445546743915671,10.238325892784855,1.2
9.105937279062427,-5.305421146537997,9.891565262584823,1.2
8.634413740658712,-5.254428885856143,9.561287829318182,1.2
8.124466353232751,-5.284160744614982,9.255715139186773,1.2
7.584524473567319,-5.381151475336969,8.977912052967719,1.2
7.026274803399096,-5.529535905796827,8.72408607030601,1.2
6.462463079055574,-5.712591269881906,8.484840812510841,1.2
5.904683107620154,-5.914700287493472,8.247391928544197,1.2
5.3614832657269655,-6.121464271585739,7.99854849200009,1.2
4.837204606551095,-6.320950115112962,7.728155266199098,1.2
4.331657341247224,-6.502660351296771,7.43121216142852,1.2
3.840667490541117,-6.658568492598716,7.108680238972519,1.2
3.357323498112747,-6.782990305433935,6.767015410937462,1.2
2.873526090837172,-6.873003709984581,6.416192488605265,1.2
2.3814261648006134,-6.928776723096862,6.06720679678982,1.2
1.874594624017582,-6.952824324857143,5.730115655661303,1.2
1.3486002883223436,-6.949706419378744,5.412610191401189,1.2
0.8013881236713185,-6.924528926440782,5.118980211577711,1.2
0.2335373557907989,-6.881497392657393,4.8502887627090105,1.2
-0.3513070901031209,-6.822462867229947,4.604074375488665,1.2
-0.9459462933096598,-6.746071033935949,4.375062813841437,1.2
-1.539214439866785,-6.647386507396587,4.155350879453283,1.2
-2.116151351360656,-6.518365732387559,3.935326808712156,1.2
-2.6590066726321995,-6.349462905255241,3.705118275361623,1.2
-3.14924078155716,-6.131025769348689,3.456085635898506,1.2
-3.570212967920766,-5.8557158760574906,3.182500143704612,1.2
-3.909909299731895,-5.519682052859371,2.8834616820084187,1.2
-4.162852844539288,-5.124216962804325,2.5627200141206634,1.2
-4.330370679370701,-4.674986197484556,2.2284301483962343,1.2
-4.419069983784733,-4.181602158658377,1.8914063402136905,1.2
-4.438143340938315,-3.65568085759054,1.5629090973172088,1.2
-4.396613795162288,-3.10897488689973,1.2525813061433555,1.2
-4.301855718842741,-2.55202551244858,0.9670650352859186,1.2
-4.160018781868361,-1.9922768170462732,0.7094289127226838,1.2
-3.978114667155525,-1.4338318595693746,0.479402433594725,1.2
-3.766741345247385,-0.8774731781873787,0.2740854580997636,1.2
-3.541941342676276,-0.3217028826226615,0.088641111430633,1.2
-3.325141767211325,0.2352725615261177,-0.0833068664528145,1.2
-3.140598818135546,0.7930808886141669,-0.2495649421165821,1.2
-3.010949348534189,1.3475274201492569,-0.4196444755545673,1.2
