x,y,z,radius
13.547129738408952,-16.762555576575682,15.535459782905775,1.2
12.917275995865408,-16.412460894926145,15.253481650925732,1.2
12.486327582641117,-16.002760754885813,14.99229818051642,1.2
12.222396012757374,-15.541276182808826,14.745370104861257,1.2
12.093430376447229,-15.0357772859984,14.506403336819105,1.2
12.067491391870051,-14.494156608669732,14.269080154389984,1.2
12.112707462306313,-13.924665940757162,14.027685522556126,1.2
12.198496938114758,-13.335453106560436,13.777131806925896,1.2
12.296488114900193,-12.734745358422629,13.513638341362014,1.2
12.382042065185788,-12.131225787996744,13.2351083154501,1.2
12.434839034481834,-11.533653894103136,12.94144772349855,1.2
12.438982637987216,-10.95136622423029,12.634063458279584,1.2
12.383338167647228,-10.394534477205529,12.315387255991435,1.2
12.261181764262323,-9.873459477307922,11.987459331842931,1.2
12.07034767332836,-9.398044866624648,11.651215279127022,1.2
11.813977088877502,-8.977158484768463,11.305288526863562,1.2
11.50038067473958,-8.616877644958826,10.945591877931944,1.2
11.142893302340294,-8.3203109449201,10.56619018765695,1.2
10.758477867669876,-8.087406783556846,10.160257964113557,1.2
10.364295348154837,-7.915307055172643,9.722780787354674,1.2
9.974819726230171,-7.7998049220828145,9.252766112915108,1.2
9.598478766890135,-7.736790427297425,8.755054003660305,1.2
9.235829908498376,-7.722838889732079,8.240543875425715,1.2
8.880329899779912,-7.756126965552259,7.72526243472092,1.2
8.520482452598065,-7.835543657203692,7.2272541544308195,1.2
8.14348446153518,-7.959912524326542,6.762957110039423,1.2
7.738488643572236,-8.126265445541357,6.343617429190233,1.2
7.299404057279972,-8.328656108686154,5.972807796277625,1.2
6.826211006963494,-8.556848176490899,5.645742629702169,1.2
6.323610250926008,-8.79650395815367,5.350576437314947,1.2
5.800344101188113,-9.030601499934274,5.071396406021526,1.2
5.266249574543285,-9.240539308911815,4.792254638248145,1.2
4.730057055348328,-9.409714499715236,4.50121800177152,1.2
4.197487420454687,-9.524841968573336,4.193460232753785,1.2
3.670468617305695,-9.577887861141551,3.8723608533664495,1.2
3.147129874375614,-9.566739943072768,3.5485873152606056,1.2
2.622845904338984,-9.49401589583318,3.2373151498806703,1.2
2.091880074746627,-9.366217535260674,2.954336310879385,1.2
1.5491991762856046,-9.191891872706428,2.7121641381855843,1.2
0.9921304133780694,-8.979647020569343,2.5171912702724644,1.2
0.4214505367353516,-8.73673907579116,2.3686974276431805,1.2
-0.1582530682399115,-8.467495448021058,2.2596335881446885,1.2
-0.7388004134768396,-8.173292170630736,2.1787350390935987,1.2
-1.3092231022076803,-7.851891486698864,2.113259457970089,1.2
-1.8569129329969132,-7.499322097590507,2.051498090194712,1.2
-2.3689996411896,-7.110482314604914,1.984506225715884,1.2
-2.833652892506622,-6.681349078475387,1.9068492621193436,1.2
-3.241253692719064,-6.20966091749959,1.8161818673132852,1.2
-3.5853749337331,-5.696169871479691,1.7121211458015024,1.2
-3.863597593845906,-5.144758689064076,1.5948622426145471,1.2
-4.078008060745019,-4.562365479408035,1.4639191255497117,1.2
-4.2352129131788985,-3.958390334296831,1.3174952364160644,1.2
-4.345748877979413,-3.3434636068770605,1.1525232058122552,1.2
-4.422981309435186,-2.7281497823524883,0.9654221460667152,1.2
-4.481639410043136,-2.121445996506414,0.7532306601098844,1.2
-4.536102898414904,-1.5300184512460018,0.5146827407078879,1.2
-4.598564058827431,-0.9567519378408004,0.2508418336403005,1.2
-4.677289995860887,-0.4010999542263778,-0.0348342023102588,1.2
-4.775390973789856,0.1408923982779995,-0.3371795570805087,1.2
-4.890533108113433,0.6755213672256711,-0.6503268277657717,1.2
-5.015911011778184,1.2100103782429898,-0.9690022549255932,1.2
-5.14233408925395,1.7505977091866782,-1.2896406406956495,1.2
-5.260856435659454,2.300710502730554,-1.611308758878298,1.2
-5.3651291505464185,2.8589116549485443,-1.9361398487263264,1.2
-5.452691152324902,3.418677555845461,-2.2692011744177303,1.2
-5.524837198265252,3.967880808174435,-2.617735612177655,1.2
-5.585202145221418,4.490128219531166,-2.9898605816667034,1.2
-5.637724482858874,4.967454158268474,-3.3928368595396603,1.2
-5.684652129748958,5.382700701622481,-3.8314534813807457,1.2
-5.725177843194725,5.722586247810557,-4.306620886310519,1.2
-5.754955784107931,5.980030217381779,-4.814853711179607,1.2
-5.766482370446646,6.154997020478117,-5.348771033411036,1.2
-5.750065497361753,6.25390867828579,-5.898571167186276,1.2
-5.695357467211431,6.287449695035368,-6.454139548401667,1.2
-5.593069902681298,6.268033210493134,-7.007182124430691,1.2
-5.437209444468464,6.207715443026192,-7.552899908433264,1.2
-5.227022682148234,6.117683566888256,-8.090646074455114,1.2
-4.968186889252626,6.008973918640514,-8.623373718041005,1.2
