x,y,z,radius
16.294236140202777,-10.546584443719192,13.762192168609127,1.2
16.04634459175856,-10.480331944918744,13.206202906073605,1.2
15.776503802406602,-10.374928788553438,12.665274490836907,1.2
15.482104317010846,-10.237415924318755,12.14443512934205,1.2
15.160995686356085,-10.075298627643347,11.6485530813885,1.2
14.81122619064885,-9.896833230910412,11.181657535495493,1.2
14.432419755106988,-9.711806999996622,10.746302512661234,1.2
14.026049866526234,-9.53207680389944,10.342938080987746,1.2
13.595872780524736,-9.371152222727543,9.968769340515625,1.2
13.147922948341398,-9.242963922213452,9.618222901151263,1.2
12.68938220269221,-9.1597130305153,9.283515248005337,1.2
12.22727694773989,-9.130018345098414,8.955965131062184,1.2
11.76683161768256,-9.156398704253618,8.62771294615016,1.2
11.310308253477606,-9.234491706462892,8.293208162531569,1.2
10.856840146790104,-9.353364266578335,7.950245077932603,1.2
10.402720261192654,-9.497133536002082,7.600273296240938,1.2
9.942842984520285,-9.64740886258561,7.248100480724446,1.2
9.471918759722694,-9.78701813071282,6.901068612764593,1.2
8.985620207968104,-9.901669300867391,6.568046518374688,1.2
8.481254713956899,-9.981869820167947,6.258410990158525,1.2
7.957315731867287,-10.023309058551051,5.980896040717074,1.2
7.413556715532065,-10.0264769393734,5.742473769433847,1.2
6.850449358746007,-9.995877222521978,5.547335668175616,1.2
6.269033032619182,-9.939023316378233,5.396172424069718,1.2
5.6709019061022605,-9.864642427627077,5.286066800245566,1.2
5.058349627567854,-9.781132626931356,5.211063347532154,1.2
4.434793140739886,-9.694642548650528,5.163275652273524,1.2
3.805132050589672,-9.607473154910618,5.134129380609031,1.2
3.176093512994888,-9.51698995184769,5.115528791633309,1.2
2.5562438343835017,-9.415601912490311,5.100601835849365,1.2
1.9556233429018537,-9.291607427797896,5.0839083436904025,1.2
1.3848487764720585,-9.13083398179696,5.061334007338633,1.2
0.8536755511149605,-8.919749399164,5.02952222106014,1.2
0.3694572636059193,-8.647999144722734,4.985324754697309,1.2
-0.0642959051502665,-8.31094369566442,4.925339120389531,1.2
-0.4485702642562681,-7.910857920609288,4.845603565088728,1.2
-0.7886319969832358,-7.457059615454978,4.741739356350719,1.2
-1.0928827746201792,-6.9634599570032805,4.609446556603137,1.2
-1.3711499165788712,-6.446490557139144,4.445348999734235,1.2
-1.6329144997809493,-5.921609169542223,4.248059526275084,1.2
-1.885962555457122,-5.40094711424576,4.0191383258529445,1.2
-2.135683997745128,-4.8920158920446095,3.7635854729819975,1.2
-2.385053000030819,-4.396643136000394,3.4896292769380977,1.2
-2.6351941064895774,-3.912378851299379,3.2077996601344334,1.2
-2.8862709207395256,-3.433467782756083,2.929381800686596,1.2
-3.138259598419538,-2.952698237400242,2.664706190972065,1.2
-3.3914633572495982,-2.4633153227318085,2.4214755985034677,1.2
-3.6464454169756166,-1.9602238974266264,2.203453340303342,1.2
-3.903398094551376,-1.4409217482940164,2.0099321649402118,1.2
-4.161083760056642,-0.9056516506446456,1.8356813948761943,1.2
-4.415830635816384,-0.3576397852997356,1.6715805912773771,1.2
-4.660976363750188,0.1975054510780737,1.5056776207309002,1.2
-4.887156514456286,0.7517318441120096,1.32444330320242,1.2
-5.0834597944681,1.295027962562081,1.1142129948637565,1.2
-5.239351779793829,1.8159049287376383,0.8627564932102282,1.2
-5.346845501137099,2.302036583429193,0.5608173493134179,1.2
-5.4021761748348265,2.7415571612464813,0.2033947901710271,1.2
-5.406638996942114,3.1239297720970125,-0.2094151640628613,1.2
-5.36617023794275,3.4415302967489976,-0.6722800793410612,1.2
-5.289806235946419,3.6905478205329216,-1.1752670895338408,1.2
-5.187621925350335,3.871361312180506,-1.7051901295294352,1.2
-5.068809849632217,3.98780972569826,-2.2473786246173084,1.2
-4.940245703033236,4.045935101672131,-2.787620209876074,1.2
-4.805862901734477,4.051486601293959,-3.31405168697374,1.2
-4.666562531015408,4.008762810634493,-3.818534965450086,1.2
-4.52052684278018,3.919462098846449,-4.297279272342361,1.2
-4.363587427105794,3.784148343391303,-4.750862256324916,1.2
-4.190088002178464,3.604413911417015,-5.183647759916502,1.2
-3.994262176709381,3.384823052216747,-5.602951350769768,1.2
-3.772049366701996,3.134450665427692,-6.018117767118572,1.2
-3.522630143390588,2.866941048959536,-6.439365107912511,1.2
-3.2492228885650345,2.5993821009822957,-6.876311472217295,1.2
-2.959045783262636,2.3507714060788936,-7.336281256427483,1.2
-2.662861972959928,2.1392725868963,-7.822556491411939,1.2
-2.374273100925216,1.9809495320154225,-8.332888576034707,1.2
-2.108860385840418,1.887953521345944,-8.858657511439654,1.2
-1.882957905311122,1.8682827978416647,-9.38484683794916,1.2
-1.7121175225986671,1.9260918275948449,-9.891048118269856,1.2
-1.6091309206337825,2.061967696076835,-10.352981987341249,1.2
-1.5819748678075325,2.272029418190196,-10.745522312469433,1.2
-1.632373485554217,2.548366185264081,-11.045093035138438,1.2
-1.7555063001197213,2.878249208822126,-11.233622267255738,1.2
-1.9409099954560165,3.245462904946975,-11.300482521521047,1.2
-2.174717679427166,3.631984473373106,-11.244913778025303,1.2
-2.44261350431108,4.019912944434591,-11.075242635079732,1.2
-2.7326715876586305,4.392835261746331,-10.807655119635486,1.2
-3.0369971344610627,4.737383156811449,-10.462616032011397,1.2
-3.351906868626906,5.044651621127663,-10.062055547592484,1.2
-3.67613977634218,5.311219657876698,-9.62597620562254,1.2
-4.007981062429907,5.540185828124217,-9.170701837262046,1.2
-4.342564622448,5.740678778646026,-8.707972171858318,1.2
-4.669926629640121,5.926372813612285,-8.245035742741452,1.2
-4.974946571371954,6.112785360386392,-7.78467497865801,1.2
-5.23910823078097,6.31417048728748,-7.326278697339522,1.2
-5.443714531268476,6.541042647082569,-6.866947012865359,1.2
-5.573676230680747,6.798563404002129,-6.402712333604735,1.2
-5.621071745566875,7.085903088692216,-5.929668733136992,1.2
-5.587572420769692,7.396395102858253,-5.44483772583221,1.2
-5.484591930362047,7.71847088469948,-4.946948558053926,1.2
-5.331494399731104,8.037086809664077,-4.437148376235908,1.2
-5.151898350805705,8.335848515835803,-3.9198550488738384,1.2
-4.968843473242854,8.599921984886322,-3.4034551735494176,1.2
